time,deal,symbol,type,direction,volume,price,order,commission,swap,profit,balance,comment
2026.02.04 21:08:11,670,XAUUSD,sell,out,0.01,4937.22,670,0,0,42.9,7903.44,tp 4936.99
2026.02.04 21:12:07,671,XAUUSD,sell,out,0.01,4943.84,671,0,0,39.36,7942.8,tp 4943.60
2026.02.04 21:12:12,672,XAUUSD,buy,out,0.01,4945.12,672,0,0,-44.0,7898.8,sl 4945.01
2026.02.04 22:00:08,673,XAUUSD,sell,in,0.01,4943.08,673,0,0,0,7898.8,SMC_FVG_Bearish_Sent:Neutral
2026.02.04 23:00:07,674,XAUUSD,sell,in,0.01,4938.3,674,0,0,0,7898.8,SMC_FVG_Bearish_Sent:Neutral
2026.02.04 23:36:56,675,XAUUSD,buy,out,0.01,4967.86,675,0,0,-39.23,7859.57,sl 4967.79
2026.02.05 01:02:00,676,XAUUSD,buy,out,0.01,4988.64,676,0,0,-45.56,7814.01,sl 4982.44
2026.02.05 01:02:00,677,XAUUSD,buy,out,0.01,4988.64,677,0,0,-50.34,7763.67,sl 4978.91
2026.02.05 02:00:08,678,XAUUSD,sell,in,0.01,5014.3,678,0,0,0,7763.67,SMC_FVG_Bearish_Sent:Neutral
2026.02.05 03:00:05,679,XAUUSD,buy,in,0.01,5003.99,679,0,0,0,7763.67,SMC_FVG_Bullish_Sent:Neutral
2026.02.05 03:00:07,680,XAUUSD,sell,in,0.01,5005.6,680,0,0,0,7763.67,SMC_FVG_Bearish_Sent:Neutral
2026.02.05 03:14:46,681,XAUUSD,buy,out,0.01,4973.05,681,0,0,41.25,7804.92,tp 4973.09
2026.02.05 03:14:58,682,XAUUSD,buy,out,0.01,4967.56,682,0,0,38.04,7842.96,tp 4967.62
2026.02.05 03:15:27,683,XAUUSD,sell,out,0.01,4956.75,683,0,0,-47.24,7795.72,sl 4966.21
2026.02.05 04:00:02,684,XAUUSD,buy,in,0.01,4961.84,684,0,0,0,7795.72,SMC_FVG_Bullish_Sent:Neutral
2026.02.05 04:00:04,685,XAUUSD,sell,in,0.01,4959.98,685,0,0,0,7795.72,SMC_IFVG_Bearish_Sent:Neutral
2026.02.05 04:13:07,686,XAUUSD,buy,out,0.01,4919.69,686,0,0,40.29,7836.01,tp 4919.76
2026.02.05 04:14:15,687,XAUUSD,sell,out,0.01,4917.75,687,0,0,-44.09,7791.92,sl 4918.35
2026.02.05 05:00:02,688,XAUUSD,buy,in,0.01,4809.61,688,0,0,0,7791.92,SMC_FVG_Bullish_Sent:Neutral
2026.02.05 05:10:09,689,XAUUSD,sell,out,0.01,4851.28,689,0,0,41.67,7833.59,tp 4851.07
2026.02.05 06:00:06,690,XAUUSD,buy,in,0.01,4879.86,690,0,0,0,7833.59,SMC_FVG_Bullish_Sent:Neutral
2026.02.05 06:00:13,691,XAUUSD,sell,in,0.01,4884.12,691,0,0,0,7833.59,SMC_FVG_Bearish_Sent:Neutral
2026.02.05 07:00:13,692,XAUUSD,buy,in,0.01,4863.96,692,0,0,0,7833.59,SMC_FVG_Bullish_Sent:Neutral
2026.02.05 07:00:15,693,XAUUSD,sell,in,0.01,4864.74,693,0,0,0,7833.59,SMC_FVG_Bearish_Sent:Neutral
2026.02.05 07:22:04,694,XAUUSD,buy,out,0.01,4840.99,694,0,0,43.13,7876.72,tp 4841.32
2026.02.05 07:32:17,695,XAUUSD,sell,out,0.01,4839.48,695,0,0,-40.38,7836.34,sl 4839.91
2026.02.05 07:45:43,696,XAUUSD,sell,out,0.01,4903.58,696,0,0,39.62,7875.96,tp 4902.97
2026.02.05 07:45:43,697,XAUUSD,buy,out,0.01,4904.53,697,0,0,-39.79,7836.17,sl 4904.38
2026.02.05 08:00:14,698,XAUUSD,sell,in,0.01,4890.91,698,0,0,0,7836.17,SMC_FVG_Bearish_Sent:Neutral
2026.02.05 09:00:05,699,XAUUSD,sell,in,0.01,4919.57,699,0,0,0,7836.17,SMC_FVG_Bearish_Sent:Neutral
2026.02.05 09:26:16,700,XAUUSD,buy,out,0.01,4936.94,700,0,0,-46.03,7790.14,sl 4936.85
2026.02.05 10:00:04,701,XAUUSD,sell,in,0.01,4916.22,701,0,0,0,7790.14,SMC_FVG_Bearish_Sent:Neutral
2026.02.05 11:00:01,702,XAUUSD,sell,in,0.01,4914.02,702,0,0,0,7790.14,SMC_FVG_Bearish_Sent:Neutral
2026.02.05 11:05:28,703,XAUUSD,buy,out,0.01,4881.09,703,0,0,38.48,7828.62,tp 4881.25
2026.02.05 11:06:53,704,XAUUSD,buy,out,0.01,4875.55,704,0,0,40.67,7869.29,tp 4875.96
2026.02.05 11:11:17,705,XAUUSD,buy,out,0.01,4872.96,705,0,0,41.06,7910.35,tp 4873.02
2026.02.05 12:00:01,706,XAUUSD,buy,in,0.01,4854.54,706,0,0,0,7910.35,SMC_FVG_Bullish_Sent:Neutral
2026.02.05 12:00:04,707,XAUUSD,sell,in,0.01,4856.64,707,0,0,0,7910.35,SMC_FVG_Bearish_Sent:Neutral
2026.02.05 12:00:04,708,XAUUSD,sell,in,0.01,4856.64,708,0,0,0,7910.35,SMC_IFVG_Bearish_Sent:Neutral
2026.02.05 13:00:00,709,XAUUSD,sell,in,0.01,4876.91,709,0,0,0,7910.35,SMC_FVG_Bearish_Sent:Neutral
2026.02.05 13:23:16,710,XAUUSD,sell,out,0.01,4894.58,710,0,0,40.04,7950.39,tp 4893.97
2026.02.05 14:00:02,711,XAUUSD,sell,in,0.01,4866.13,711,0,0,0,7950.39,SMC_FVG_Bearish_Sent:Neutral
2026.02.05 14:11:28,712,XAUUSD,buy,out,0.01,4837.23,712,0,0,39.68,7990.07,tp 4837.81
2026.02.05 14:19:36,713,XAUUSD,buy,out,0.01,4826.36,713,0,0,39.77,8029.84,tp 4828.57
2026.02.05 14:25:33,714,XAUUSD,buy,out,0.01,4813.78,714,0,0,42.86,8072.7,tp 4815.77
2026.02.05 14:25:33,715,XAUUSD,buy,out,0.01,4813.78,715,0,0,42.86,8115.56,tp 4815.77
2026.02.05 15:00:00,716,XAUUSD,sell,in,0.01,4854.0,716,0,0,0,8115.56,SMC_FVG_Bearish_Sent:Neutral
2026.02.05 15:03:56,717,XAUUSD,buy,out,0.01,4814.41,717,0,0,39.59,8155.15,tp 4814.90
2026.02.05 16:00:08,718,XAUUSD,sell,in,0.01,4828.76,718,0,0,0,8155.15,SMC_FVG_Bearish_Sent:Neutral
2026.02.05 16:00:16,719,XAUUSD,sell,in,0.01,4833.07,719,0,0,0,8155.15,SMC_IFVG_Bearish_Sent:Neutral
2026.02.05 17:00:01,720,XAUUSD,sell,in,0.01,4843.93,720,0,0,0,8155.15,SMC_FVG_Bearish_Sent:Neutral
2026.02.05 17:46:02,721,XAUUSD,buy,out,0.01,4806.99,721,0,0,36.94,8192.09,tp 4807.00
2026.02.05 18:43:28,722,XAUUSD,buy,out,0.01,4875.18,722,0,0,-46.42,8145.67,sl 4875.12
2026.02.05 18:43:28,723,XAUUSD,buy,out,0.01,4875.18,723,0,0,-42.11,8103.56,sl 4875.12
2026.02.05 19:00:06,724,XAUUSD,sell,in,0.01,4888.21,724,0,0,0,8103.56,SMC_FVG_Bearish_Sent:Neutral
2026.02.05 20:00:06,725,XAUUSD,sell,in,0.01,4869.33,725,0,0,0,8103.56,SMC_FVG_Bearish_Sent:Neutral
2026.02.05 21:00:07,726,XAUUSD,sell,in,0.01,4859.44,726,0,0,0,8103.56,SMC_FVG_Bearish_Sent:Neutral
2026.02.05 21:05:12,727,XAUUSD,buy,out,0.01,4849.67,727,0,0,38.54,8142.1,tp 4849.78
2026.02.05 21:34:08,728,XAUUSD,buy,out,0.01,4829.61,728,0,0,39.72,8181.82,tp 4829.88
2026.02.05 22:00:07,729,XAUUSD,sell,in,0.01,4829.22,729,0,0,0,8181.82,SMC_FVG_Bearish_Sent:Neutral
2026.02.05 22:00:33,730,XAUUSD,buy,out,0.01,4818.0,730,0,0,41.44,8223.26,tp 4819.01
2026.02.05 23:33:50,731,XAUUSD,buy,out,0.01,4790.11,731,0,0,39.11,8262.37,tp 4790.11
2026.02.06 02:00:06,732,XAUUSD,sell,in,0.01,4707.54,732,0,0,0,8262.37,SMC_IFVG_Bearish_Sent:Neutral
2026.02.06 02:17:16,733,XAUUSD,buy,out,0.01,4664.12,733,0,0,43.42,8305.79,tp 4664.74
2026.02.06 06:00:06,734,XAUUSD,buy,in,0.01,4825.29,734,0,0,0,8305.79,SMC_FVG_Bullish_Sent:Neutral
2026.02.06 06:00:10,735,XAUUSD,sell,in,0.01,4824.97,735,0,0,0,8305.79,SMC_FVG_Bearish_Sent:Neutral
2026.02.06 07:00:07,736,XAUUSD,buy,in,0.01,4816.85,736,0,0,0,8305.79,SMC_FVG_Bullish_Sent:Neutral
2026.02.06 07:33:33,737,XAUUSD,sell,out,0.01,4854.18,737,0,0,37.33,8343.12,tp 4854.05
2026.02.06 07:40:19,738,XAUUSD,sell,out,0.01,4863.49,738,0,0,38.2,8381.32,tp 4863.30
2026.02.06 07:40:23,739,XAUUSD,buy,out,0.01,4865.04,739,0,0,-40.07,8341.25,sl 4864.71
2026.02.06 08:00:07,740,XAUUSD,sell,in,0.01,4898.99,740,0,0,0,8341.25,SMC_FVG_Bearish_Sent:Neutral
2026.02.06 08:00:10,741,XAUUSD,buy,in,0.01,4900.07,741,0,0,0,8341.25,SMC_IFVG_Bullish_Sent:Neutral
2026.02.06 08:20:24,742,XAUUSD,buy,out,0.01,4858.21,742,0,0,40.78,8382.03,tp 4858.53
2026.02.06 08:24:45,743,XAUUSD,sell,out,0.01,4856.46,743,0,0,-43.61,8338.42,sl 4857.12
2026.02.06 09:00:08,744,XAUUSD,sell,in,0.01,4843.17,744,0,0,0,8338.42,SMC_FVG_Bearish_Sent:Neutral
2026.02.06 10:00:03,745,XAUUSD,sell,in,0.01,4840.9,745,0,0,0,8338.42,SMC_FVG_Bearish_Sent:Neutral
2026.02.06 10:35:01,746,XAUUSD,buy,out,0.01,4882.13,746,0,0,-41.23,8297.19,sl 4881.58
2026.02.06 11:00:08,747,XAUUSD,sell,in,0.01,4866.14,747,0,0,0,8297.19,SMC_FVG_Bearish_Sent:Neutral
2026.02.06 11:00:08,748,XAUUSD,buy,in,0.01,4866.53,748,0,0,0,8297.19,SMC_IFVG_Bullish_Sent:Neutral
2026.02.06 12:00:00,749,XAUUSD,sell,in,0.01,4866.17,749,0,0,0,8297.19,SMC_FVG_Bearish_Sent:Neutral
2026.02.06 13:00:08,750,XAUUSD,sell,in,0.01,4878.69,750,0,0,0,8297.19,SMC_FVG_Bearish_Sent:Neutral
2026.02.06 13:01:54,751,XAUUSD,buy,out,0.01,4887.49,751,0,0,-44.32,8252.87,sl 4887.00
2026.02.06 14:00:07,752,XAUUSD,sell,in,0.01,4884.62,752,0,0,0,8252.87,SMC_FVG_Bearish_Sent:Neutral
2026.02.06 14:07:10,753,XAUUSD,sell,out,0.01,4901.0,753,0,0,34.47,8287.34,tp 4900.93
2026.02.06 14:07:11,754,XAUUSD,buy,out,0.01,4902.38,754,0,0,-36.24,8251.1,sl 4902.34
2026.02.06 15:00:08,755,XAUUSD,sell,in,0.01,4901.05,755,0,0,0,8251.1,SMC_FVG_Bearish_Sent:Neutral
2026.02.06 15:00:15,756,XAUUSD,buy,out,0.01,4907.12,756,0,0,-40.95,8210.15,sl 4906.68
2026.02.06 15:01:36,757,XAUUSD,buy,out,0.01,4918.99,757,0,0,-40.3,8169.85,sl 4918.84
2026.02.06 15:24:31,758,XAUUSD,buy,out,0.01,4928.14,758,0,0,-43.52,8126.33,sl 4927.56
2026.02.06 16:00:02,759,XAUUSD,sell,in,0.01,4928.22,759,0,0,0,8126.33,SMC_FVG_Bearish_Sent:Neutral
2026.02.06 16:37:26,760,XAUUSD,buy,out,0.01,4941.72,760,0,0,-40.67,8085.66,sl 4940.85
2026.02.06 17:00:04,761,XAUUSD,sell,in,0.01,4948.3,761,0,0,0,8085.66,SMC_FVG_Bearish_Sent:Neutral
2026.02.06 18:00:06,762,XAUUSD,sell,in,0.01,4943.87,762,0,0,0,8085.66,SMC_FVG_Bearish_Sent:Neutral
2026.02.06 19:00:00,763,XAUUSD,sell,in,0.01,4951.6,763,0,0,0,8085.66,SMC_FVG_Bearish_Sent:Neutral
2026.02.06 19:30:38,764,XAUUSD,buy,out,0.01,4968.41,764,0,0,-40.19,8045.47,sl 4968.05
2026.02.06 20:00:05,765,XAUUSD,sell,in,0.01,4963.03,765,0,0,0,8045.47,SMC_FVG_Bearish_Sent:Neutral
2026.02.06 21:00:07,766,XAUUSD,sell,in,0.01,4962.83,766,0,0,0,8045.47,SMC_FVG_Bearish_Sent:Neutral
2026.02.06 22:00:06,767,XAUUSD,sell,in,0.01,4956.38,767,0,0,0,8045.47,SMC_FVG_Bearish_Sent:Neutral
2026.02.06 23:00:19,768,XAUUSD,sell,in,0.01,4951.52,768,0,0,0,8045.47,SMC_FVG_Bearish_Sent:Neutral
2026.02.09 01:05:00,769,XAUUSD,buy,out,0.01,4988.04,769,0,0,-44.17,8001.3,sl 4983.93
2026.02.09 01:05:01,770,XAUUSD,buy,out,0.01,4989.3,770,0,0,-41.0,7960.3,sl 4988.66
2026.02.09 01:22:18,771,XAUUSD,buy,out,0.01,4993.27,771,0,0,-41.67,7918.63,sl 4992.11
2026.02.09 01:22:18,772,XAUUSD,buy,out,0.01,4993.27,772,0,0,-41.75,7876.88,sl 4993.15
2026.02.09 01:24:45,773,XAUUSD,buy,out,0.01,4997.61,773,0,0,-41.23,7835.65,sl 4997.49
2026.02.09 01:25:16,774,XAUUSD,buy,out,0.01,5002.12,774,0,0,-39.09,7796.56,sl 5001.17
2026.02.09 01:25:42,775,XAUUSD,buy,out,0.01,5003.01,775,0,0,-40.18,7756.38,sl 5002.95
2026.02.09 03:00:05,776,XAUUSD,buy,in,0.01,5020.95,776,0,0,0,7756.38,SMC_FVG_Bullish_Sent:Neutral
2026.02.09 03:38:13,777,XAUUSD,sell,out,0.01,4978.9,777,0,0,-42.05,7714.33,sl 4979.07
2026.02.09 04:00:06,778,XAUUSD,buy,in,0.01,4980.9,778,0,0,0,7714.33,SMC_FVG_Bullish_Sent:Neutral
2026.02.09 04:00:10,779,XAUUSD,sell,in,0.01,4981.04,779,0,0,0,7714.33,SMC_IFVG_Bearish_Sent:Neutral
2026.02.09 05:00:00,780,XAUUSD,buy,in,0.01,5007.48,780,0,0,0,7714.33,SMC_FVG_Bullish_Sent:Neutral
2026.02.09 05:00:09,781,XAUUSD,buy,in,0.01,5008.13,781,0,0,0,7714.33,SMC_IFVG_Bullish_Sent:Neutral
2026.02.09 05:24:47,782,XAUUSD,sell,out,0.01,5021.9,782,0,0,41.0,7755.33,tp 5021.60
2026.02.09 05:24:59,783,XAUUSD,buy,out,0.01,5023.03,783,0,0,-41.99,7713.34,sl 5023.01
2026.02.09 06:00:03,784,XAUUSD,buy,in,0.01,5016.85,784,0,0,0,7713.34,SMC_FVG_Bullish_Sent:Neutral
2026.02.09 07:00:02,785,XAUUSD,buy,in,0.01,5012.56,785,0,0,0,7713.34,SMC_FVG_Bullish_Sent:Neutral
2026.02.09 08:00:05,786,XAUUSD,buy,in,0.01,5038.21,786,0,0,0,7713.34,SMC_FVG_Bullish_Sent:Neutral
2026.02.09 08:00:09,787,XAUUSD,buy,in,0.01,5038.06,787,0,0,0,7713.34,SMC_IFVG_Bullish_Sent:Neutral
2026.02.09 09:00:01,788,XAUUSD,buy,in,0.01,5030.99,788,0,0,0,7713.34,SMC_FVG_Bullish_Sent:Neutral
2026.02.09 10:00:02,789,XAUUSD,buy,in,0.01,5004.68,789,0,0,0,7713.34,SMC_FVG_Bullish_Sent:Neutral
2026.02.09 11:00:01,790,XAUUSD,buy,in,0.01,5027.22,790,0,0,0,7713.34,SMC_FVG_Bullish_Sent:Neutral
2026.02.09 12:00:00,791,XAUUSD,buy,in,0.01,5008.32,791,0,0,0,7713.34,SMC_FVG_Bullish_Sent:Neutral
2026.02.09 12:27:05,792,XAUUSD,sell,out,0.01,4992.72,792,0,0,-45.49,7667.85,sl 4996.01
2026.02.09 12:27:05,793,XAUUSD,sell,out,0.01,4992.72,793,0,0,-45.34,7622.51,sl 4996.01
2026.02.09 12:27:42,794,XAUUSD,sell,out,0.01,4990.25,794,0,0,-40.74,7581.77,sl 4990.71
2026.02.09 12:27:43,795,XAUUSD,sell,out,0.01,4986.63,795,0,0,-40.59,7541.18,sl 4987.05
2026.02.09 13:00:03,796,XAUUSD,buy,in,0.01,4991.67,796,0,0,0,7541.18,SMC_FVG_Bullish_Sent:Neutral
2026.02.09 14:00:00,797,XAUUSD,buy,in,0.01,5011.15,797,0,0,0,7541.18,SMC_FVG_Bullish_Sent:Neutral
2026.02.09 15:00:04,798,XAUUSD,buy,in,0.01,5012.47,798,0,0,0,7541.18,SMC_FVG_Bullish_Sent:Neutral
2026.02.09 16:00:04,799,XAUUSD,buy,in,0.01,5004.18,799,0,0,0,7541.18,SMC_FVG_Bullish_Sent:Neutral
2026.02.09 16:31:51,800,XAUUSD,sell,out,0.01,5030.14,800,0,0,38.47,7579.65,tp 5030.11
2026.02.09 17:00:05,801,XAUUSD,buy,in,0.01,5040.26,801,0,0,0,7579.65,SMC_FVG_Bullish_Sent:Neutral
2026.02.09 17:33:08,802,XAUUSD,sell,out,0.01,5045.44,802,0,0,40.76,7620.41,tp 5045.40
2026.02.09 17:33:09,803,XAUUSD,sell,out,0.01,5046.41,803,0,0,38.93,7659.34,tp 5046.21
2026.02.09 17:33:09,804,XAUUSD,sell,out,0.01,5046.41,804,0,0,38.28,7697.62,tp 5046.21
2026.02.09 17:33:09,805,XAUUSD,sell,out,0.01,5046.41,805,0,0,42.23,7739.85,tp 5046.09
2026.02.09 17:33:09,806,XAUUSD,sell,out,0.01,5049.28,806,0,0,40.96,7780.81,tp 5047.08
2026.02.09 17:33:09,807,XAUUSD,sell,out,0.01,5050.73,807,0,0,39.58,7820.39,tp 5049.91
2026.02.09 17:33:09,808,XAUUSD,sell,out,0.01,5051.21,808,0,0,38.65,7859.04,tp 5051.21
2026.02.09 17:34:50,809,XAUUSD,sell,out,0.01,5052.5,809,0,0,40.03,7899.07,tp 5052.43
2026.02.09 17:34:56,810,XAUUSD,sell,out,0.01,5056.05,810,0,0,39.2,7938.27,tp 5055.51
2026.02.09 18:00:08,811,XAUUSD,buy,in,0.01,5058.93,811,0,0,0,7938.27,SMC_FVG_Bullish_Sent:Neutral
2026.02.09 18:25:48,812,XAUUSD,sell,out,0.01,5076.8,812,0,0,36.54,7974.81,tp 5076.65
2026.02.09 19:00:08,813,XAUUSD,buy,in,0.01,5074.36,813,0,0,0,7974.81,SMC_FVG_Bullish_Sent:Neutral
2026.02.09 20:00:07,814,XAUUSD,buy,in,0.01,5047.22,814,0,0,0,7974.81,SMC_FVG_Bullish_Sent:Neutral
2026.02.09 21:00:05,815,XAUUSD,buy,in,0.01,5062.96,815,0,0,0,7974.81,SMC_FVG_Bullish_Sent:Neutral
2026.02.09 22:00:08,816,XAUUSD,buy,in,0.01,5074.51,816,0,0,0,7974.81,SMC_FVG_Bullish_Sent:Neutral
2026.02.09 22:33:10,817,XAUUSD,sell,out,0.01,5085.21,817,0,0,37.99,8012.8,tp 5085.17
2026.02.09 23:00:07,818,XAUUSD,buy,in,0.01,5081.67,818,0,0,0,8012.8,SMC_FVG_Bullish_Sent:Neutral
2026.02.10 01:10:13,819,XAUUSD,sell,out,0.01,5017.18,819,0,0,-41.75,7971.05,sl 5018.30
2026.02.10 01:10:13,820,XAUUSD,sell,out,0.01,5017.18,820,0,0,-57.18,7913.87,sl 5032.90
2026.02.10 01:10:13,821,XAUUSD,sell,out,0.01,5017.18,821,0,0,-45.78,7868.09,sl 5022.10
2026.02.10 01:10:13,822,XAUUSD,sell,out,0.01,5017.18,822,0,0,-57.33,7810.76,sl 5034.00
2026.02.10 01:10:13,823,XAUUSD,sell,out,0.01,5017.18,823,0,0,-64.49,7746.27,sl 5038.95
2026.02.10 02:00:04,824,XAUUSD,buy,in,0.01,5032.85,824,0,0,0,7746.27,SMC_FVG_Bullish_Sent:Neutral
2026.02.10 03:00:18,825,XAUUSD,buy,in,0.01,5023.13,825,0,0,0,7746.27,SMC_FVG_Bullish_Sent:Neutral
2026.02.10 04:00:04,826,XAUUSD,buy,in,0.01,5035.04,826,0,0,0,7746.27,SMC_FVG_Bullish_Sent:Neutral
2026.02.10 05:00:07,827,XAUUSD,buy,in,0.01,5037.67,827,0,0,0,7746.27,SMC_FVG_Bullish_Sent:Neutral
2026.02.10 06:00:04,828,XAUUSD,buy,in,0.01,5030.08,828,0,0,0,7746.27,SMC_FVG_Bullish_Sent:Neutral
2026.02.10 07:00:05,829,XAUUSD,buy,in,0.01,5031.81,829,0,0,0,7746.27,SMC_FVG_Bullish_Sent:Neutral
2026.02.10 08:00:01,830,XAUUSD,buy,in,0.01,5039.53,830,0,0,0,7746.27,SMC_FVG_Bullish_Sent:Neutral
2026.02.10 09:00:07,831,XAUUSD,buy,in,0.01,5021.38,831,0,0,0,7746.27,SMC_FVG_Bullish_Sent:Neutral
2026.02.10 10:00:09,832,XAUUSD,buy,in,0.01,5032.77,832,0,0,0,7746.27,SMC_FVG_Bullish_Sent:Neutral
2026.02.10 11:00:01,833,XAUUSD,buy,in,0.01,5042.07,833,0,0,0,7746.27,SMC_FVG_Bullish_Sent:Neutral
2026.02.10 11:09:05,834,XAUUSD,sell,out,0.01,5057.86,834,0,0,34.73,7781.0,tp 5057.81
2026.02.10 12:00:01,835,XAUUSD,buy,in,0.01,5047.05,835,0,0,0,7781.0,SMC_FVG_Bullish_Sent:Neutral
2026.02.10 13:00:01,836,XAUUSD,buy,in,0.01,5046.96,836,0,0,0,7781.0,SMC_FVG_Bullish_Sent:Neutral
2026.02.10 14:00:16,837,XAUUSD,buy,in,0.01,5054.43,837,0,0,0,7781.0,SMC_FVG_Bullish_Sent:Neutral
2026.02.10 15:00:01,838,XAUUSD,buy,in,0.01,5031.34,838,0,0,0,7781.0,SMC_FVG_Bullish_Sent:Neutral
2026.02.10 15:00:01,839,XAUUSD,sell,in,0.01,5030.98,839,0,0,0,7781.0,SMC_IFVG_Bearish_Sent:Neutral
2026.02.10 16:00:02,840,XAUUSD,buy,in,0.01,5052.15,840,0,0,0,7781.0,SMC_FVG_Bullish_Sent:Neutral
2026.02.10 16:16:26,841,XAUUSD,sell,out,0.01,5063.71,841,0,0,42.33,7823.33,tp 5063.49
2026.02.10 16:16:38,842,XAUUSD,sell,out,0.01,5069.72,842,0,0,39.64,7862.97,tp 5069.03
2026.02.10 16:16:38,843,XAUUSD,sell,out,0.01,5070.86,843,0,0,38.01,7900.98,tp 5070.79
2026.02.10 16:16:38,844,XAUUSD,sell,out,0.01,5070.86,844,0,0,39.05,7940.03,tp 5070.56
2026.02.10 16:17:07,845,XAUUSD,sell,out,0.01,5071.23,845,0,0,39.89,7979.92,tp 5071.17
2026.02.10 16:17:10,846,XAUUSD,sell,out,0.01,5071.77,846,0,0,36.73,8016.65,tp 5071.76
2026.02.10 16:17:10,847,XAUUSD,buy,out,0.01,5072.87,847,0,0,-41.89,7974.76,sl 5072.58
2026.02.10 16:17:11,848,XAUUSD,sell,out,0.01,5073.27,848,0,0,40.5,8015.26,tp 5073.09
2026.02.10 16:31:16,849,XAUUSD,sell,out,0.01,5077.51,849,0,0,39.84,8055.1,tp 5077.20
2026.02.10 16:33:05,850,XAUUSD,sell,out,0.01,5078.33,850,0,0,38.8,8093.9,tp 5078.26
2026.02.10 17:00:02,851,XAUUSD,buy,in,0.01,5036.12,851,0,0,0,8093.9,SMC_FVG_Bullish_Sent:Neutral
2026.02.10 17:37:21,852,XAUUSD,sell,out,0.01,5015.36,852,0,0,-39.07,8054.83,sl 5015.49
2026.02.10 17:37:58,853,XAUUSD,sell,out,0.01,5009.92,853,0,0,-42.23,8012.6,sl 5010.58
2026.02.10 17:38:25,854,XAUUSD,sell,out,0.01,5005.78,854,0,0,-41.27,7971.33,sl 5006.18
2026.02.10 17:38:25,855,XAUUSD,sell,out,0.01,5005.78,855,0,0,-41.18,7930.15,sl 5006.35
2026.02.10 17:38:48,856,XAUUSD,sell,out,0.01,5001.28,856,0,0,-40.79,7889.36,sl 5001.58
2026.02.10 17:38:50,857,XAUUSD,sell,out,0.01,4998.97,857,0,0,-37.15,7852.21,sl 4999.07
2026.02.10 18:00:05,858,XAUUSD,buy,in,0.01,5019.27,858,0,0,0,7852.21,SMC_FVG_Bullish_Sent:Neutral
2026.02.10 18:00:23,859,XAUUSD,sell,in,0.01,5020.14,859,0,0,0,7852.21,SMC_IFVG_Bearish_Sent:Neutral
2026.02.10 19:00:08,860,XAUUSD,buy,in,0.01,5024.01,860,0,0,0,7852.21,SMC_FVG_Bullish_Sent:Strong Bul
2026.02.10 20:00:01,861,XAUUSD,buy,in,0.01,5026.12,861,0,0,0,7852.21,SMC_FVG_Bullish_Sent:Strong Bul
2026.02.10 21:00:06,862,XAUUSD,buy,in,0.01,5012.78,862,0,0,0,7852.21,SMC_FVG_Bullish_Sent:Neutral
2026.02.10 22:00:16,863,XAUUSD,buy,in,0.01,5027.57,863,0,0,0,7852.21,SMC_FVG_Bullish_Sent:Strong Bul
2026.02.10 23:00:07,864,XAUUSD,buy,in,0.01,5030.36,864,0,0,0,7852.21,SMC_FVG_Bullish_Sent:Neutral
2026.02.11 01:23:28,865,XAUUSD,sell,out,0.01,5052.45,865,0,0,39.67,7891.88,tp 5052.26
2026.02.11 02:00:04,866,XAUUSD,buy,in,0.01,5041.99,866,0,0,0,7891.88,SMC_FVG_Bullish_Sent:Strong Bul
2026.02.11 03:00:01,867,XAUUSD,buy,in,0.01,5036.86,867,0,0,0,7891.88,SMC_FVG_Bullish_Sent:Strong Bul
2026.02.11 04:00:00,868,XAUUSD,buy,in,0.01,5052.51,868,0,0,0,7891.88,SMC_FVG_Bullish_Sent:Strong Bul
2026.02.11 05:00:05,869,XAUUSD,buy,in,0.01,5054.84,869,0,0,0,7891.88,SMC_FVG_Bullish_Sent:Strong Bul
2026.02.11 05:28:02,870,XAUUSD,sell,out,0.01,5058.81,870,0,0,39.54,7931.42,tp 5058.54
2026.02.11 05:31:59,871,XAUUSD,buy,out,0.01,5060.3,871,0,0,-40.16,7891.26,sl 5059.95
2026.02.11 06:00:04,872,XAUUSD,buy,in,0.01,5054.61,872,0,0,0,7891.26,SMC_FVG_Bullish_Sent:Strong Bul
2026.02.11 07:00:07,873,XAUUSD,buy,in,0.01,5047.79,873,0,0,0,7891.26,SMC_FVG_Bullish_Sent:Strong Bul
2026.02.11 07:37:49,874,XAUUSD,sell,out,0.01,5062.87,874,0,0,38.86,7930.12,tp 5062.84
2026.02.11 08:00:01,875,XAUUSD,buy,in,0.01,5052.47,875,0,0,0,7930.12,SMC_FVG_Bullish_Sent:Strong Bul
2026.02.11 09:00:02,876,XAUUSD,sell,out,0.01,5064.79,876,0,0,38.67,7968.79,tp 5064.64
2026.02.11 09:00:03,877,XAUUSD,buy,in,0.01,5065.26,877,0,0,0,7968.79,SMC_FVG_Bullish_Sent:Strong Bul
2026.02.11 09:11:04,878,XAUUSD,sell,out,0.01,5066.61,878,0,0,39.04,8007.83,tp 5066.59
2026.02.11 10:00:04,879,XAUUSD,buy,in,0.01,5055.58,879,0,0,0,8007.83,SMC_FVG_Bullish_Sent:Strong Bul
2026.02.11 11:00:07,880,XAUUSD,buy,in,0.01,5054.96,880,0,0,0,8007.83,SMC_FVG_Bullish_Sent:Strong Bul
2026.02.11 11:46:26,881,XAUUSD,sell,out,0.01,5069.21,881,0,0,38.85,8046.68,tp 5069.19
